customer_id;customer_unique_id;customer_zip_code_prefix;customer_city;customer_state;geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state;order_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;order_item_id;product_id;seller_id;shipping_limit_date;price;freight_value;payment_sequential;payment_type;payment_installments;payment_value;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm;seller_zip_code_prefix;seller_city;seller_state;product_category_name_english;label
abdc586e0d5ff6eacd551805eb29149c;0e082239fe3cc7c85f738b8aa81250af;8190;sao paulo;SP;8190;-23.48858327;-46.39790076;são paulo;SP;fa0c6595d02f168f7557693dbffa7b69;delivered;2018-08-27 18:58:15;2018-08-27 19:10:12;2018-08-28 13:17:00;2018-08-30 16:18:46;2018-08-31 00:00:00;1;896496916bfd78848143a60e492dbcf8;e0487761face83d64fcada2408959a36;2018-08-31 19:10:12;23.75;7.43;2;voucher;1;11.18;alimentos;35;567;4;225;21;9;14;1021;sao paulo;SP;food;1
36e56a8ac30cb5b2c06bfd83c52407b9;797e92a62a1f9e018d0892d3c65e72b2;13160;artur nogueira;SP;13160;-22.57320576;-47.16790592;artur nogueira;SP;43ca8748a71977b9d33696cd909f613f;delivered;2018-06-29 14:24:39;2018-06-29 14:35:11;2018-07-02 11:22:00;2018-07-05 15:44:46;2018-07-13 00:00:00;1;086351823300e0339f6955b27998c186;33a6f4b1e7cdc205511e76ba1b6e0186;2018-07-03 14:35:11;106;17.95;1;credit_card;1;247.9;cama_mesa_banho;49;189;1;3305;65;12;45;7084;guarulhos;SP;bed_bath_table;1
9d85c417bd1b84d64b2613c81807adab;ec7f1811826ab04a27a92197bc40c888;20551;rio de janeiro;RJ;20551;-22.91441308;-43.23913864;rio de janeiro;RJ;87fbaf80a5baf8a4b61821115117f999;delivered;2017-11-18 07:41:46;2017-11-18 07:55:30;2017-11-22 19:31:34;2018-01-03 19:37:14;2017-12-07 00:00:00;1;f9379f60154525fc7b7aab43e4f14651;7d76b645482be4a332374e8223836592;2017-11-23 07:55:30;21.99;14.1;1;credit_card;1;36.09;telefonia;55;1311;2;50;18;6;11;1511;sao paulo;SP;telephony;0
7125c98fa677b9de633994997ab0f32e;881a0a4ed61e14e4c9c138f2a1517620;21741;rio de janeiro;RJ;21741;-22.88999212;-43.38932789;rio de janeiro;RJ;ff365c0a4e998d21ccc46a829e68052b;delivered;2017-05-07 13:17:02;2017-05-07 13:30:14;2017-05-12 16:49:37;2017-05-19 17:36:30;2017-06-07 00:00:00;1;53759a2ecddad2bb87a079a1f1519f73;1f50f920176fa81dab994f9023523100;2017-05-11 13:30:14;59.9;17.67;1;credit_card;3;77.57;ferramentas_jardim;58;340;2;1500;30;22;30;15025;sao jose do rio preto;SP;garden_tools;0
abd89f3a9b428d61119d1c7710cb01e0;967f2df110ed3f215112b43a13f26f61;89240;sao francisco do sul;SC;89240;-26.22531306;-48.53632672;são francisco do sul;SC;a5a1a9c036a5213d2833ca3b19de15dd;delivered;2018-01-04 11:22:25;2018-01-05 02:38:38;2018-01-23 22:34:21;2018-02-02 23:19:04;2018-02-05 00:00:00;1;a58b5955d37aea2de1ff80d5cba4f8ba;3be634553519fb6536a03e1358e9fdc7;2018-01-11 02:38:38;29.9;15.1;1;boleto;1;45;moveis_decoracao;41;900;1;500;27;35;22;8275;sao paulo;SP;furniture_decor;0
9b43e2a62de9bab3ad220e858e95ccbc;d425130be1b15a4580645e4a3c9b4768;35162;ipatinga;MG;35162;-19.46539875;-42.56251399;ipatinga;MG;83c7e450050581ef4de4b03199ccc1f1;delivered;2017-05-25 22:27:50;2017-05-27 16:35:16;2017-05-30 10:36:22;2017-06-06 13:38:21;2017-06-26 00:00:00;2;6edaba24cba3dd6d13058f286c80915e;98dac6635aee4995d501a3972e047414;2017-06-01 16:35:16;26.4;15.1;5;voucher;1;19;utilidades_domesticas;58;838;1;850;16;30;11;2030;sao paulo;SP;housewares;1
a58d209672cbb888898e6648f801eaa8;37ee3b5429385bde66bcba8969ff3319;37470;sao lourenco;MG;37470;-22.12094397;-45.07032852;sao lourenco;MG;945271213276ddf675f031b19b5bf9d3;delivered;2018-03-08 09:25:48;2018-03-08 09:48:42;2018-03-08 21:11:33;2018-03-21 23:18:33;2018-03-29 00:00:00;1;1b7b45fba5ad23e8117914f8b36e6772;70eea00b476a314817cefde4aad4f89a;2018-03-14 09:48:19;159.9;27.2;1;credit_card;8;187.1;esporte_lazer;46;1277;5;1600;42;10;22;13250;itatiba;SP;sports_leisure;1
be17c41e62ef70c6c56d94abcc38d7d6;2b8ee7a47f3ea2b8aaf380eca03aa520;85760;capanema;PR;85760;-25.66317523;-53.80769772;capanema;PR;70b6d521ebcb927f3a990459bc4a7c49;delivered;2018-01-22 14:28:06;2018-01-22 14:36:29;2018-01-24 22:27:15;2018-02-08 19:08:57;2018-02-22 00:00:00;1;acc444eb5ad26f79d5a11baa6a03c439;1025f0e2d44d7041d6cf58b6550e0bfa;2018-01-26 14:36:29;120;49.37;1;credit_card;1;169.37;moveis_decoracao;53;626;1;9400;35;45;45;3204;sao paulo;SP;furniture_decor;1
1173a4bd917d4e1a64917dd9851ccea9;5a85f706b2059c3cd55287e105d8d5ea;37580;monte siao;MG;37580;-22.43851526;-46.5640657;monte siao;MG;79675ac76b2c97ba601ce736de298724;delivered;2017-11-27 21:35:51;2017-11-29 02:22:17;2017-11-29 15:03:23;2017-12-05 23:43:09;2017-12-20 00:00:00;3;b90973ce80ba5d1fbc046fd8471acaef;41b39e28db005d9731d9d485a83b4c38;2017-12-05 02:22:17;13.9;6.87;1;boleto;1;237.83;moveis_decoracao;49;211;2;2100;30;10;12;9220;santo andre;SP;furniture_decor;1
fc04cbc6a598681d02b85ad190f1aec2;c6744ba61f35a5dbb0df5e378f4ea287;28540;cordeiro;RJ;28540;-22.0300404;-42.36490144;cordeiro;RJ;0382be412d28f04f932ae97df15d634e;delivered;2018-04-17 17:32:13;2018-04-18 13:52:04;2018-05-09 08:01:00;2018-05-18 17:03:43;2018-05-14 00:00:00;1;a0b940038a7c1b3af0958334fdbf3212;2eb70248d66e0e3ef83659f71b244378;2018-04-24 13:52:04;79.9;18.44;1;credit_card;3;98.34;telefonia;52;511;1;100;20;20;20;13101;campinas;SP;telephony;0
6d20f21ce3430fe1cdc152bc0041af66;67c2459113aec7f2430393e9b224bff8;31035;belo horizonte;MG;31035;-19.90287488;-43.91971283;belo horizonte;MG;ecadc79d371003a0a6c4b52b2fc91c96;delivered;2018-01-08 17:01:33;2018-01-08 17:12:23;2018-01-12 15:28:38;2018-01-24 16:18:17;2018-02-01 00:00:00;1;c8cfa622661e047ea2499f8bce4731a5;4b9750c8ad28220fe6702d4ecb7c898f;2018-01-12 17:12:23;134.9;16.7;1;credit_card;3;151.6;bebes;56;628;2;650;24;14;18;13484;limeira;SP;baby;0
04ee38c5668f2c41b881802106383533;534c8cc9fabcb34e123fc1b79e9a8526;21810;rio de janeiro;RJ;21810;-22.87743258;-43.46367163;rio de janeiro;RJ;a7a9af59fd37637073e26e33f78d015f;delivered;2018-08-14 15:21:36;2018-08-14 15:35:15;2018-08-15 13:00:00;2018-08-20 17:56:37;2018-08-20 00:00:00;1;08a58dc963320d6073623382b9ceb920;8e8a7ce9f2f970dc00e2acf6f6e199f6;2018-08-16 15:31:30;119;9.17;1;credit_card;2;128.17;informatica_acessorios;56;2590;5;400;17;7;13;24710;sao goncalo;RJ;computers_accessories;0
4a92594621c96afaaef47c1c3b9a3f4a;251bd18a6617e556d406a86ccf947c6c;22241;rio de janeiro;RJ;22241;-22.93963876;-43.2044261;rio de janeiro;RJ;ef9d9d877db739de05e8c8f91938da1f;delivered;2018-04-22 18:56:04;2018-04-24 17:16:59;2018-05-02 15:32:00;2018-05-07 20:18:53;2018-06-04 00:00:00;1;feb4ade62e32b8d74c6f69f635057964;7c67e1448b00f6e969d365cea6b010ab;2018-05-07 19:31:47;89.98;56.77;1;credit_card;1;411.87;moveis_sala;26;926;1;12325;54;64;18;8577;itaquaquecetuba;SP;furniture_living_room;0
4594311947cb2c4c6d8cc8ec74659065;711066a7bba9951b1da0ce0f4302af23;8673;suzano;SP;8673;-23.54313481;-46.31611946;suzano;SP;ab3ef8ca43844d05e39ad47fc0bba7af;delivered;2017-12-14 22:10:49;2017-12-16 02:51:34;2017-12-19 15:34:05;2017-12-27 01:37:56;2018-01-09 00:00:00;1;67d86761b499b15c9a7d7f56c777f350;1dfe5347016252a7884b694d4f10f5c4;2017-12-21 02:51:34;60;12.76;1;boleto;1;72.76;cama_mesa_banho;55;844;1;1100;25;5;25;14940;ibitinga;SP;bed_bath_table;1
3eb6b717fd80b094c121c4ce049cd3c3;a020e0fa38c4bd302abcbd88e4f6bca4;91050;porto alegre;RS;91050;-29.99975556;-51.14961503;porto alegre;RS;0c83ae77e6509fbaec6d9ae8844ccef7;delivered;2017-07-21 14:57:04;2017-07-21 15:23:16;2017-07-21 20:03:33;2017-08-08 19:16:10;2017-08-17 00:00:00;1;426844dd9ed9ae105a5d4b3f1e18becc;c8417879a15366a17c30af34c798c332;2017-07-28 15:23:16;20.9;14.1;1;credit_card;1;35;ferramentas_jardim;47;590;4;133;18;8;12;4445;sao paulo;SP;garden_tools;0
05c0080971ea51d47c0bd869abebb1e5;289c9eae9868f35dec79494355e74418;5187;sao paulo;SP;5187;-23.44423691;-46.75233554;sao paulo;SP;60f4971cd353e8200e728e33302cef59;delivered;2018-01-18 23:14:10;2018-01-18 23:30:37;2018-01-19 22:07:35;2018-01-29 18:36:58;2018-02-05 00:00:00;1;aca2eb7d00ea1a7b8ebd4e68314663af;955fee9216a65b617aa5c0531780ce60;2018-01-25 23:30:37;69.9;13.08;1;voucher;1;82.98;moveis_decoracao;44;903;6;2600;50;10;30;4782;sao paulo;SP;furniture_decor;0
7e902211ea98633032e5cc41b645f65c;c3c0a8514a602a363d7249d5f1a4b3b6;11714;praia grande;SP;11714;-24.02062931;-46.51749252;praia grande;SP;7525e8f8b1a51d44f9912ce81146ac7d;delivered;2017-07-10 13:41:35;2017-07-10 13:55:15;2017-07-11 22:53:45;2017-07-21 14:36:26;2017-08-01 00:00:00;1;acdb489a7451fff0633e91357a8e60eb;77530e9772f57a62c906e1c21538ab82;2017-07-14 13:55:15;299;22.58;1;credit_card;10;221.58;moveis_decoracao;60;2087;3;2550;69;11;11;80310;curitiba;PR;furniture_decor;1
0a580ae1fe47a7b5c8cc18c18b3336f0;8db6150caae316a6a9a8a1e10dfb504e;20756;rio de janeiro;RJ;20756;-22.88816461;-43.3041461;rio de janeiro;RJ;3303a91e8a879bd0c64fe750485298b0;delivered;2017-10-25 20:23:10;2017-10-25 20:35:15;2017-10-26 13:19:51;2017-11-06 19:42:09;2017-11-17 00:00:00;1;76b8dd5ed5596a060e722e0032d2d9da;a3a38f4affed601eb87a97788c949667;2017-10-31 20:35:15;69.9;18.06;1;credit_card;6;87.96;cama_mesa_banho;50;691;1;800;35;8;30;89204;joinville;SC;bed_bath_table;1
7a280344ab17d6b3ca09592444f943b4;2a0244203bcd54794164aec4347930b4;9980;diadema;SP;9980;-23.70408759;-46.61283334;diadema;SP;5f45459bf082afe966e284649de7df96;delivered;2018-07-21 11:57:20;2018-07-21 12:05:19;2018-07-23 13:09:00;2018-07-27 18:24:33;2018-08-06 00:00:00;1;655110abedc57d73d3b2150d8ba2092a;8160255418d5aaa7dbdc9f4c64ebda44;2018-07-24 12:05:19;109.9;15.08;1;credit_card;1;124.98;cama_mesa_banho;60;314;2;1250;30;10;30;14940;ibitinga;SP;bed_bath_table;1
9eb585e566edc8b94a17ac5d6076d136;0e850ed5adc4abe0346435eda5b1a626;24220;niteroi;RJ;24220;-22.90040372;-43.11260613;niteroi;RJ;0544030711e50ec2cb6c15764d22891a;delivered;2018-04-12 17:36:07;2018-04-14 02:30:43;2018-04-17 00:16:46;2018-04-30 21:42:45;2018-05-02 00:00:00;1;8d12ee985749e3ea570ed7f5c875479a;d91fb3b7d041e83b64a00a3edfb37e4f;2018-04-19 02:30:43;14.3;18.23;1;boleto;1;32.53;eletrodomesticos;50;872;2;150;20;13;12;11704;praia grande;SP;home_appliances;0
33eff75e6f663a1d7c7802140f59f785;2eb9da95b6949fb28862ce1f9b6b1302;4135;sao paulo;SP;4135;-23.60843779;-46.62993438;são paulo;SP;5e833b9eafdac5a15f42dc98f8753607;delivered;2018-05-31 09:59:14;2018-06-02 03:31:40;2018-06-05 14:44:00;2018-06-11 18:36:32;2018-06-26 00:00:00;1;6f6019a14b83ba9efe11fabe73eb094b;88cf19ec1fc2c58f161aee259d57142c;2018-06-07 03:31:06;20;12.79;1;boleto;1;32.79;eletrodomesticos;55;139;1;100;16;11;11;13570;sao carlos;SP;home_appliances;0
5f945bdc0f77be46bee11bb1cb524b10;b716039c2f6c5c8568ca0922be5c4243;95880;estrela;RS;95880;-29.51495772;-51.96589788;estrela;RS;a6293448ebbf9191af6c604f00620e87;delivered;2017-06-18 20:31:37;2017-06-18 20:42:52;2017-06-19 18:42:36;2017-06-28 14:42:11;2017-07-13 00:00:00;1;cc971e0365873137b8bef2ebad633e6f;7a67c85e85bb2ce8582c35f2203ad736;2017-06-22 20:42:52;229.99;22.1;1;credit_card;10;252.09;cool_stuff;54;1001;1;2400;42;25;15;3426;sao paulo;SP;cool_stuff;1
9c9221c1a68ce2bcdaf79835a2c9b319;549a22adbdc24040832e65a60a044571;39400;montes claros;MG;39400;-16.71976837;-43.86613379;montes claros;MG;eb2e70f9dff6ed61b9b0e5a02001d973;delivered;2018-05-15 22:16:16;2018-05-15 22:34:04;2018-05-16 12:15:00;2018-05-19 13:04:38;2018-06-01 00:00:00;1;f71a7c95a86564873cd996896b2976f6;955fee9216a65b617aa5c0531780ce60;2018-05-17 22:31:18;90;19.6;1;credit_card;1;109.6;informatica_acessorios;60;1201;5;900;28;29;12;4782;sao paulo;SP;computers_accessories;1
476762b9609040c46aa4e7288716197d;dc323227bb5bc2e71f053871543d8a5e;21210;rio de janeiro;RJ;21210;-22.841208;-43.2950355;rio de janeiro;RJ;0c99132c4ff916416ba8f74c378f1cbc;delivered;2018-08-10 19:34:43;2018-08-10 19:45:22;2018-08-13 11:57:00;2018-08-17 14:38:53;2018-08-31 00:00:00;1;7b32b1b87594b60dced8abb4531d2986;c9c7905cffc4ef9ff9f113554423e671;2018-08-14 19:45:22;119.99;15.94;1;credit_card;4;135.93;telefonia;51;419;1;350;16;6;11;6871;itapecerica da serra;SP;telephony;1
42382073d3ad89dce202e766862bc851;071cabf48b9a52a0138a68d3600c3cf5;11740;itanhaem;SP;11740;-24.16449493;-46.76184555;itanhaem;SP;886554d6a49f10154eb12b81a6c4ef4b;delivered;2018-03-15 13:11:13;2018-03-15 13:29:59;2018-03-16 21:53:45;2018-03-24 10:33:10;2018-04-23 00:00:00;1;75d3880783e696c130527f026ee302d4;066a6914e1ebf3ea95a216c73a986b91;2018-03-26 13:29:59;40.5;18.23;1;credit_card;4;117.46;esporte_lazer;41;243;1;400;44;13;44;85863;foz do iguacu;PR;sports_leisure;0
aefbb53f830b4a469c2743cc12764c54;68534b53b8a6f64f6ae40b5f56f1cfe2;9820;sao bernardo do campo;SP;9820;-23.73496938;-46.56031046;sao bernardo do campo;SP;b0064e58c06714b8e6d9f3d5e713e416;delivered;2018-01-15 10:56:46;2018-01-15 11:09:47;2018-01-18 21:44:37;2018-01-29 14:32:39;2018-02-07 00:00:00;2;f89ebafd68e36c290966602cfaabb585;661ad5fcc28cdfb8bcadb12bb2272475;2018-01-19 11:09:47;29.99;15.1;1;credit_card;3;180.36;pet_shop;56;807;1;100;16;16;11;88330;balneario camboriu;SC;pet_shop;1
5ba0ca1093f2cb8967719bbf75083c5d;0c27793634a6fdc5ca49aa89996464e7;35430;ponte nova;MG;35430;-20.40720304;-42.89273901;ponte nova;MG;9ec74bf72142ae60bcda0241adf1b4d8;delivered;2018-02-19 08:30:42;2018-02-19 08:46:27;2018-02-19 18:43:25;2018-03-05 23:44:56;2018-03-13 00:00:00;1;ee406bf28024d97771c4b1e8b7e8e219;7a67c85e85bb2ce8582c35f2203ad736;2018-02-23 08:46:27;144.99;18.26;1;credit_card;3;163.25;cool_stuff;54;629;1;1050;36;24;22;3426;sao paulo;SP;cool_stuff;1
308d4cf02943e88824df8b602f610931;d142e340bf31aecb083980a55851ba61;12233;sao jose dos campos;SP;12233;-23.23724962;-45.88082956;sao jose dos campos;SP;e4edd7f42d1e4c150c41533aee5e7a36;delivered;2017-04-05 21:17:47;2017-04-05 21:30:15;2017-04-10 16:22:28;2017-04-17 11:06:16;2017-04-26 00:00:00;1;b9ee7519d0187d2389af62ba6c612963;78c99c6dff4eeae5be99bf635ed21e3f;2017-04-11 21:30:15;69.9;11.88;1;credit_card;1;81.78;esporte_lazer;53;212;6;900;28;10;28;17510;marilia;SP;sports_leisure;1
06ea718b69bcb8f124ac69512c21c231;a6e17e76c0bb659bc2fd0e002e46407d;6530;santana de parnaiba;SP;6530;-23.40738618;-46.88781218;santana de parnaiba;SP;c4656b642015582ea0e3cc4e6271d795;delivered;2017-12-13 22:38:21;2017-12-13 23:20:21;2017-12-15 20:34:17;2017-12-26 18:22:27;2018-01-08 00:00:00;1;16007704980fa90718364a0dd747133e;431af27f296bc6519d890aa5a05fdb11;2017-12-19 22:50:23;129.9;13.93;1;credit_card;2;143.83;beleza_saude;46;2729;1;1550;27;9;18;14110;ribeirao preto;SP;health_beauty;0
84f8b9390929250d60da8e06ecc33e66;e539f349354711c5ba3ae28aa7b87f88;20260;rio de janeiro;RJ;20260;-22.91877879;-43.2132941;rio de janeiro;RJ;35eae4d1a23ed34ef1c03eb2da32c316;delivered;2017-06-07 09:00:44;2017-06-07 09:10:15;2017-06-08 12:02:17;2017-06-16 17:04:18;2017-06-30 00:00:00;1;2bd3e6ee15d713b34654f04fe0375e17;0887a9f087bcd5d9f6642b52f897fc6c;2017-06-13 09:10:15;149;15.79;1;credit_card;8;164.79;automotivo;60;1377;7;325;20;12;16;11990;cananeia;SP;auto;1
cb07b073490cf298dff90b9df4fdc969;2ba28f488c8538ba907973e7f264a993;6900;embu-guacu;SP;6900;-23.83345144;-46.80931118;embu-guacu;SP;7146225dc080fb528c5c9571a11feca5;delivered;2017-12-15 18:35:32;2017-12-15 18:51:20;2017-12-19 21:52:18;2017-12-21 16:57:24;2018-01-12 00:00:00;2;00ba6d766f0b1d7b78a5ce3e1e033263;53e4c6e0f4312d4d2107a8c9cddf45cd;2017-12-21 18:51:20;43;21.18;1;credit_card;4;128.36;utilidades_domesticas;52;418;1;7850;28;62;28;13920;pedreira;SP;housewares;1
85ce617f99db2ef021c899b10d81ea0b;4ec03c6ed0732c3547ecfd5909997d55;42807;camacari;BA;42807;-12.68921714;-38.32707001;camacari;BA;9ce475d5a0f449a5b6f9c86c7e98e331;delivered;2018-01-18 18:22:38;2018-01-20 09:10:39;2018-01-31 23:52:26;2018-02-23 21:54:44;2018-02-15 00:00:00;1;81de659bfde3389fc8614bfba92e585a;1025f0e2d44d7041d6cf58b6550e0bfa;2018-01-25 09:10:39;250;50.36;1;boleto;1;300.36;moveis_decoracao;52;757;1;11450;45;35;45;3204;sao paulo;SP;furniture_decor;0
6f059b74889de64d5460dd3165feb0a0;49361d2f6bb07c3029d82b4b8eed0902;38400;uberlandia;MG;38400;-18.92049093;-48.27207571;uberlandia;MG;c87d92d5c64c70c79d7cadac8d53ee3a;delivered;2018-08-22 16:20:30;2018-08-24 03:25:20;2018-08-24 16:24:00;2018-08-27 17:50:42;2018-09-06 00:00:00;1;0268130c8c3e3cac87b5ec4931348c73;02dcd3e8e25bee036e32512bcf175493;2018-08-31 03:25:20;139.9;16.05;1;boleto;1;155.95;papelaria;60;543;1;1400;25;20;20;32310;contagem;MG;stationery;1
e9d118d97d5f24cfbc5a96f1a057f083;4e835811a556582a8850b17260c0ba66;32315;contagem;MG;32315;-19.93517951;-44.04808591;contagem;MG;5ee618be393518b59506e4a5a6e6d064;delivered;2018-06-13 13:33:41;2018-06-13 14:31:25;2018-06-15 05:05:00;2018-06-18 19:42:03;2018-07-05 00:00:00;1;1b8ee158f59c098470fad33f39660964;1554a68530182680ad5c8b042c3ab563;2018-06-19 14:28:04;135.9;23.94;1;credit_card;3;159.84;moveis_sala;32;327;2;6200;55;14;47;37580;monte siao;MG;furniture_living_room;1
ae03be1de0a5e3323b419b57d40d712e;88e177ee7be84f7835294d1440dea968;6765;taboao da serra;SP;6765;-23.61514535;-46.77866747;taboao da serra;SP;614bc59c7d5e038587336616e3198e33;delivered;2017-12-29 17:17:03;2017-12-29 17:27:24;2018-01-02 17:33:15;2018-01-04 20:51:53;2018-01-18 00:00:00;1;ac2075f88185bb528b66bfb7a5646369;7e3f87d16fb353f408d467e74fbd8014;2018-01-05 17:27:24;59.9;12.69;2;voucher;1;124.08;moveis_decoracao;59;721;6;500;16;8;11;4809;sao paulo;SP;furniture_decor;0
6dc07a25c59429bb3dded5bf3545f23f;49f3aad53cee9548fc3c20c1a3df98e4;25926;mage;RJ;25926;-22.70332359;-43.1622917;mage;RJ;54e52a2c76449b9a634705a5ae9684a9;delivered;2018-06-13 00:24:53;2018-06-13 00:42:36;2018-06-13 13:30:00;2018-06-25 20:29:38;2018-07-16 00:00:00;1;48cce5e4d2191b274474ac6327a3df2d;715bbd5ba4e6b74cb0d2f29eb45058b0;2018-06-15 00:42:36;139;44.77;3;voucher;1;81.34;moveis_cozinha_area_de_servico_jantar_e_jardim;59;556;4;6850;47;23;37;13930;serra negra;SP;kitchen_dining_laundry_garden_furniture;0
4fc4a9bfcab21c64c43f8475ff3a6e4b;017c5a91ab1759799a4d68be8091b8ab;18020;sorocaba;SP;18020;-23.5055622;-47.44575332;sorocaba;SP;24c3a42d44d3abc0e029451a1d73342a;delivered;2018-04-25 21:28:24;2018-04-26 04:10:47;2018-04-27 16:00:00;2018-05-02 13:56:36;2018-05-18 00:00:00;1;3bbc659a6c046bc03d8285cacb9e68f9;d2374cbcbb3ca4ab1086534108cc3ab7;2018-05-03 04:10:47;68.8;14.57;1;boleto;1;83.37;cama_mesa_banho;31;205;1;950;40;5;30;14940;ibitinga;SP;bed_bath_table;0
2d2037b93b52f5a7ac9e286e8bd69d15;f571289f61836e3356b8c679b0652f3a;37026;varginha;MG;37026;-21.57575951;-45.44626709;varginha;MG;2f9d4ee8ca77fe0951ebfe9064cad953;delivered;2016-10-09 23:38:19;2016-10-11 12:03:02;2016-10-25 12:11:33;2016-10-29 06:53:49;2016-11-30 00:00:00;1;cd2c03056720c7de4d6a59c1167bdee0;0ea22c1cfbdc755f86b9b54b39c16043;2016-10-15 12:03:03;79.9;11.17;1;credit_card;10;105.19;fashion_bolsas_e_acessorios;50;554;3;100;16;5;11;35700;sete lagoas;MG;fashion_bags_accessories;1
1e9d08279906bfa93811f5d8b8c92523;7976816fe0dc32e630bd83d0e7295a33;36700;leopoldina;MG;36700;-21.53514352;-42.64308304;leopoldina;MG;ba51874504000c8e2b9d439d66b6b099;delivered;2017-04-01 10:30:09;2017-04-01 10:42:21;2017-04-05 12:42:57;2017-04-11 12:22:35;2017-05-11 00:00:00;1;95a10f05868096cb2180c6a0bfbbbc39;d2374cbcbb3ca4ab1086534108cc3ab7;2017-04-20 10:42:21;24.9;14.52;1;credit_card;1;39.42;cama_mesa_banho;49;148;1;550;40;4;30;14940;ibitinga;SP;bed_bath_table;0
ed678437e137359ba38a1f1b55dea52c;5c188cabcf0eadc19f9f539af74c9aa2;22230;rio de janeiro;RJ;22230;-22.93726107;-43.17755535;rio de janeiro;RJ;d821c07a40e746ac3f4ae3799b19ddee;delivered;2018-02-23 06:14:54;2018-02-23 06:30:43;2018-02-27 01:04:31;2018-03-14 17:58:18;2018-03-15 00:00:00;1;16ed6a6e3fce23b741650437fe58d65b;e5a38146df062edaf55c38afa99e42dc;2018-03-01 06:30:43;89.18;15.38;1;credit_card;1;104.56;utilidades_domesticas;49;1226;1;750;35;15;35;1233;sao paulo;SP;housewares;1
a82511bbc306aa12dff92b60de39e448;0f113bfa5027a902d289c71a3327cf35;24210;niteroi;RJ;24210;-22.90312707;-43.123133;niterói;RJ;048f4f6b6d2d3bc131665b2440c39f70;delivered;2017-05-25 22:28:36;2017-05-25 22:35:20;2017-06-01 11:55:31;2017-06-16 16:12:45;2017-06-27 00:00:00;1;c075b8e131353552218860f1c421e4ef;f80edd2c5aaa505cc4b0a3b219abf4b8;2017-05-31 22:35:20;48.9;37.9;1;credit_card;8;86.8;moveis_cozinha_area_de_servico_jantar_e_jardim;30;1565;4;1750;20;16;30;3431;sao paulo;SP;kitchen_dining_laundry_garden_furniture;1
9feb16b98e76be61499a57c2ff685f5a;0a63115120c13600b31c4ff2c5ccb504;59082;natal;RN;59082;-5.861830389;-35.20072215;natal;RN;17306f068a479d3e58fd082008d80169;delivered;2017-08-11 16:43:15;2017-08-11 16:55:16;2017-08-16 20:58:56;2017-08-30 17:54:36;2017-09-15 00:00:00;1;33a85d94302e1c6fd9890d9501cf05cb;b7ed9fb14c8eadb37adb9c45d67ab0fb;2017-08-17 16:55:16;49.8;35.67;1;credit_card;3;170.94;papelaria;56;1212;4;850;28;13;25;12331;jacarei;SP;stationery;1
18ad705482141f60ad05945506ef2b9e;37d2d1ac62901f9a36cff32ca86c9337;38400;uberlandia;MG;38400;-18.89293008;-48.25493662;uberlandia;MG;d7f4e2f755cf2f40aa7c39804cfe01c4;delivered;2017-11-26 12:50:56;2017-11-26 13:14:18;2017-12-01 16:52:08;2017-12-08 17:02:43;2017-12-20 00:00:00;1;cec09725da5ed01471d9a505e7389d37;4d6d651bd7684af3fffabd5f08d12e5a;2017-11-30 13:14:18;69.9;20.98;2;voucher;1;30.22;esporte_lazer;52;1197;1;2500;20;11;11;17209;jau;SP;sports_leisure;1
f5dd0c062122ec16c46018394a47c86b;7208473b38c41df492ad9c8dce605545;14810;araraquara;SP;14810;-21.771746;-48.16040155;araraquara;SP;e695c369ebd0ccf83008a14e42167d2b;delivered;2018-03-24 14:02:01;2018-03-27 03:50:41;2018-03-27 18:38:27;2018-04-02 20:16:32;2018-04-13 00:00:00;2;eb8c629f70275fd1c4f809116cce1efc;1025f0e2d44d7041d6cf58b6550e0bfa;2018-04-03 03:50:41;35;12.75;1;boleto;1;95.5;moveis_decoracao;51;831;1;1400;20;30;20;3204;sao paulo;SP;furniture_decor;1
63f65059544beda92505c6b39161c681;8b836b3d28b3f937368ff7f6303195c0;89560;videira;SC;89560;-26.993678;-51.17657559;videira;SC;4ae4606647c85995f3123bc2047f9ab2;delivered;2017-07-06 15:16:40;2017-07-06 15:25:14;2017-07-07 18:07:45;2017-07-14 18:04:57;2017-07-28 00:00:00;1;c6dd917a0be2a704582055949915ab32;7a67c85e85bb2ce8582c35f2203ad736;2017-07-12 15:25:14;99.99;17.95;1;credit_card;6;117.94;cool_stuff;54;1012;1;1200;42;25;15;3426;sao paulo;SP;cool_stuff;0
863865c82cd0d41a60fc51307be1d19e;8f32c2990d1d917d405396509c6ffac8;17511;marilia;SP;17511;-22.17453469;-49.9633182;marilia;SP;128874d639055ad5609b5269defad1c3;delivered;2018-01-28 12:48:36;2018-01-28 12:58:22;2018-01-29 19:23:37;2018-02-03 01:03:22;2018-02-20 00:00:00;1;c69a909c359c635a647fb23aff17b362;bc47d5d1490df2b36add65d733eafaba;2018-02-01 12:58:22;90;13.65;1;credit_card;1;103.65;esporte_lazer;60;531;5;700;100;19;19;9163;santo andre;SP;sports_leisure;0
