customer_id;customer_unique_id;customer_zip_code_prefix;customer_city;customer_state;geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state;order_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;order_item_id;product_id;seller_id;shipping_limit_date;price;freight_value;payment_sequential;payment_type;payment_installments;payment_value;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm;seller_zip_code_prefix;seller_city;seller_state;product_category_name_english
2d76ccbc1cecea0ffef654de59923d87;fd48945800d023ec3d37e7a7298f0cb5;37540;santa rita do sapucai;MG;37540;-22.24925311;-45.70258945;santa rita do sapucai;MG;38639a0e5f4778171fd90e2233972555;delivered;2017-07-10 20:47:49;2017-07-10 21:05:06;2017-07-13 22:07:39;2017-07-21 21:52:31;2017-08-01 00:00:00;1;d2922b1fb6b42799b0ce075cb0acc26b;dd7ddc04e1b6c2c614352b383efe2d36;2017-07-16 21:05:06;25.9;13.37;1;voucher;1;39.27;pet_shop;33;649;1;1200;69;3;44;3471;sao paulo;SP;pet_shop
ddb4b59eafb402e9e5dcce9204b5aa21;6d010016ac86b19d9b3a6829cd9e7f03;22770;rio de janeiro;RJ;22770;-22.92873329;-43.3595219;rio de janeiro;RJ;5ac2db22c3a1a5c7d59208f225e41fef;delivered;2018-05-11 16:33:12;2018-05-11 16:59:55;2018-05-14 12:02:00;2018-06-23 19:58:32;2018-06-14 00:00:00;1;52c80cedd4e90108bf4fa6a206ef6b03;a1043bafd471dff536d0c462352beb48;2018-05-15 16:59:55;179;43.95;1;credit_card;8;222.95;ferramentas_jardim;33;2188;2;7650;20;20;20;37175;ilicinea;MG;garden_tools
57e35c7eed060b1d17f1ab92d9c856df;9e174aadbc877e3c42ca03babfd157f8;81110;curitiba;PR;81110;-25.49880715;-49.29475148;curitiba;PR;60b3fa9424e97cd3b6b95ca799d511c6;delivered;2017-07-31 10:00:03;2017-07-31 10:15:09;2017-08-22 11:34:02;2017-08-22 11:34:03;2017-08-22 00:00:00;1;f8e5d2574bedbb98efe044c829386487;cac4c8e7b1ca6252d8f20b2fc1a2e4af;2017-08-04 10:15:09;99.99;16.95;1;credit_card;8;116.94;moveis_decoracao;36;592;1;2300;25;3;65;13347;indaiatuba;SP;furniture_decor
a4239b620a64a0e59a683c996203747f;1fc61b8d4d9de325d9b3a4f945cd5eff;89500;cacador;SC;89500;-26.77602991;-51.01825169;cacador;SC;9f34e578816993ab6665797c08919c90;delivered;2018-05-13 19:35:43;2018-05-13 19:52:45;2018-05-14 13:16:00;2018-05-21 16:44:52;2018-06-05 00:00:00;1;39fb1b20d35ef11b96ddb1180d89c25d;f84a00e60c73a49e7e851c9bdca3a5bb;2018-05-15 19:52:45;94.5;23.59;1;credit_card;3;118.09;beleza_saude;24;666;1;700;35;35;11;20756;rio de janeiro;RJ;health_beauty
543498dc5e59976cbd3821712ab1a847;6939717d743238011a47e518991b60d6;76829;porto velho;RO;76829;-8.768285245;-63.83679171;porto velho;RO;5921c611401f52ff910cf826ea169367;delivered;2017-03-06 00:43:52;2017-03-06 01:05:46;2017-03-06 09:09:39;2017-03-21 12:27:54;2017-04-06 00:00:00;1;3ba2b0de14984ce8f072c58be8d701dd;a3a38f4affed601eb87a97788c949667;2017-03-10 01:05:46;104.99;35.35;1;credit_card;3;140.34;brinquedos;59;1164;4;6133;44;35;48;89204;joinville;SC;toys
a1d58b815a7e373d01a92cfa65fa60fc;dd029e708cc37a26474bba9aa0e228bf;3257;sao paulo;SP;3257;-23.60973461;-46.52734047;sao paulo;SP;a298b9d499a8e4ba3c0fe83ac59a4f7d;delivered;2018-04-01 06:04:03;2018-04-01 06:15:08;2018-04-02 23:28:26;2018-04-04 01:03:25;2018-04-12 00:00:00;1;017692475c1c954ff597feda05131d73;3c7c4a49ec3c6550809089c6a2ca9370;2018-04-05 06:15:08;13.99;7.39;1;credit_card;1;21.38;perfumaria;54;933;1;50;16;5;11;3804;sao paulo;SP;perfumery
adb85ff55e0f765c156f8738957050d1;6c3149b464ba67c6ce241be6d89c9a75;11320;sao vicente;SP;11320;-23.96869449;-46.36208505;sao vicente;SP;da36e5a5930096aac1b8900a3c4cfe33;delivered;2018-01-31 08:22:31;2018-02-01 03:12:08;2018-02-03 00:57:28;2018-02-09 01:33:20;2018-02-16 00:00:00;1;79351053555d5b98a09738e68f891f1a;da8622b14eb17ae2831f4ac5b9dab84a;2018-02-07 03:12:08;249.9;15.95;1;boleto;1;265.85;cama_mesa_banho;60;269;1;3050;39;13;46;13405;piracicaba;SP;bed_bath_table
a14924ce978973b7ad6127c0115d3aaa;e8bf6db2cc8a96abd07ec7c5ae755f40;27700;vassouras;RJ;27700;-22.41591733;-43.66749185;vassouras;RJ;f3b7643e42ed973c3f506f7ba18a6723;delivered;2017-09-10 16:51:58;2017-09-10 17:04:32;2017-09-13 11:36:54;2017-09-15 17:37:48;2017-09-28 00:00:00;1;8dcd68068a61eed3028761a74238dd1e;822166ed1e47908f7cfb49946d03c726;2017-09-14 17:04:32;59.99;14.01;1;credit_card;2;74;cama_mesa_banho;49;85;2;1400;44;22;31;25803;tres rios;RJ;bed_bath_table
bb057009d6f61e78d6199046a4150cb3;80751f3256e9ecc03c4556904f6d72c8;66080;belem;PA;66080;-1.452983808;-48.46172097;belem;PA;55ceb70ebd207c9b9b99d516c1455c41;delivered;2017-08-25 12:39:34;2017-08-25 12:55:08;2017-08-28 20:33:48;2017-09-11 17:52:45;2017-09-29 00:00:00;1;f175811ea0e0a865f56125dfbb04a8a6;7a67c85e85bb2ce8582c35f2203ad736;2017-08-31 12:55:08;69.99;20.89;1;boleto;1;90.88;cool_stuff;46;882;1;1050;42;25;15;3426;sao paulo;SP;cool_stuff
40ed37f066a0b0cd73872fa1cbda8145;ee5f6dec066e2bd63add3a080dad9380;81520;curitiba;PR;81520;-25.46380787;-49.24182487;curitiba;PR;21f596bcb5e3700e518ed8ac55bb2766;delivered;2018-03-11 12:50:55;2018-03-11 13:10:22;2018-03-12 20:46:30;2018-03-20 22:26:42;2018-03-29 00:00:00;1;cb81df0e3ccece253557f2a07df4727e;669ae81880e08f269a64487cfb287169;2018-03-15 13:10:22;45;13.61;1;credit_card;2;58.61;esporte_lazer;25;469;1;225;18;15;16;89160;rio do sul;SC;sports_leisure
34507ff3bdf097cd8a3b9c667c6803a7;daebfd0aa8223385cf1a6e38271cf927;30150;belo horizonte;MG;30150;-19.9374621;-43.93126199;belo horizonte;MG;2cdc4c50ebeabd8fd87582544e8e46a6;delivered;2018-07-08 20:07:08;2018-07-08 20:25:20;2018-07-24 13:30:00;2018-07-27 20:12:43;2018-08-17 00:00:00;1;0c79aab7a6a2449f932887fb3c8d0127;70b52a4cfc823994561b00bad161b4ed;2018-08-02 20:25:20;58.5;15.51;1;credit_card;1;74.01;automotivo;43;420;3;250;18;9;14;2727;sao paulo;SP;auto
aadf2752fbf607535468b271f7f7d094;6e24457b3e5fbcb86beab8de6c1e9c21;39100;diamantina;MG;39100;-18.24745571;-43.59672721;diamantina;MG;d8d8abd9a4aa1b36575678bdf5e9d23e;delivered;2017-03-12 22:47:16;2017-03-12 22:47:16;2017-03-16 05:37:56;2017-03-31 09:46:05;2017-04-06 00:00:00;1;bfebe3af6798e21f14c80263db86b7a0;a888faf2d1baececa6baf9c3d603ee1f;2017-03-19 22:47:16;313.9;17.9;1;credit_card;10;331.8;perfumaria;59;489;1;494;20;17;17;87502;umuarama;PR;perfumery
9d4314f6de130876aef05baaa020f0cd;01e123d7c7cedf12af483fc17258b9ce;28360;bom jesus do itabapoana;RJ;28360;-21.13726843;-41.67082508;bom jesus do itabapoana;RJ;082d9e610509b115a17045c97c207811;delivered;2018-06-08 16:11:27;2018-06-09 02:57:38;2018-06-11 06:51:00;2018-06-19 06:58:23;2018-07-16 00:00:00;2;b192be433004cc1f10b467c0e9ea309b;de722cd6dad950a92b7d4f82673f8833;2018-06-12 02:57:38;197.5;39.43;1;boleto;1;947.72;informatica_acessorios;57;977;1;725;25;8;24;51250;recife;PE;computers_accessories
cf9e2b07f78cce347089900f49fb4746;cab5ecc01e69aac95f48b619eb40a882;4508;sao paulo;SP;4508;-23.59204007;-46.66788296;sao paulo;SP;75351e48296ef42211a0b80c427aae57;delivered;2017-03-14 16:25:43;2017-03-14 16:25:43;2017-03-30 13:22:17;2017-04-03 13:37:42;2017-04-10 00:00:00;1;28f2e74ecd7f12eab02ca9b3c2bd9c5f;ca3bd7cd9f149df75950150d010fe4a2;2017-03-28 16:25:43;87.37;10.79;1;boleto;1;98.16;utilidades_domesticas;45;353;1;1100;16;20;26;4361;sao paulo;SP;housewares
fcbabeab77405bd9462db83adbee7f65;2acb0088343d9735b64b4fab38ae4540;30180;belo horizonte;MG;30180;-19.92045654;-43.94111538;belo horizonte;MG;c34f00bf4a9abf925efebbc3b2484c24;delivered;2018-02-26 14:01:42;2018-02-26 14:15:32;2018-03-02 17:43:40;2018-03-16 16:09:53;2018-03-20 00:00:00;2;ad4b5def91ac7c575dbdf65b5be311f4;897060da8b9a21f655304d50fd935913;2018-03-02 14:15:32;18.9;15.1;1;credit_card;1;102;informatica_acessorios;55;665;1;250;39;9;11;14092;ribeirao preto;SP;computers_accessories
b227664d2a9919467f60b1bcf249d283;21a231593e7582f2e5960bf0ac99aade;13806;mogi mirim;SP;13806;-22.41729455;-46.96909116;mogi-mirim;SP;3f98bab30ef9c774b3cd5cc9407f5132;delivered;2017-09-28 10:18:42;2017-09-30 02:24:41;2017-10-05 17:58:50;2017-10-06 18:08:58;2017-10-16 00:00:00;1;ae6b739ab6e9d7991fb2ddd70f9c0b6b;53e4c6e0f4312d4d2107a8c9cddf45cd;2017-10-05 02:24:41;42;12.23;1;boleto;1;54.23;utilidades_domesticas;56;595;1;1200;30;30;30;13920;pedreira;SP;housewares
b007d2e0c2e64157ec08e33b3a3b1894;e333b2803a7ef5ba7c2742202c3203c4;38300;ituiutaba;MG;38300;-18.98854636;-49.46638916;ituiutaba;MG;d642a38548f81511430dcb7e904fc023;delivered;2017-06-26 13:39:18;2017-06-26 13:50:14;2017-07-11 17:06:27;2017-07-13 19:28:06;2017-07-18 00:00:00;2;f21f412e0f365a657f34ec9e2c124353;49e7217cfe4e427191c378ec626d8737;2017-07-04 13:50:14;39.9;12.48;1;credit_card;5;104.76;utilidades_domesticas;32;909;5;400;17;10;17;35570;formiga;MG;housewares
ac5fff54784cd57c4f30e4e90639c8a3;d6053d8ba181f35cbb7005ba5bcfe005;9781;sao bernardo do campo;SP;9781;-23.72080995;-46.53038967;sao bernardo do campo;SP;466956eafdf33e09b80a44e188ceb5b9;delivered;2018-02-06 13:38:06;2018-02-06 14:15:45;2018-02-09 15:22:28;2018-02-11 16:32:42;2018-03-05 00:00:00;1;59b51733f8b660874abf04e987218962;53e4c6e0f4312d4d2107a8c9cddf45cd;2018-02-12 14:15:45;47.99;21.18;6;voucher;1;21.87;utilidades_domesticas;38;414;1;8550;25;65;25;13920;pedreira;SP;housewares
e6c4709cecb11779b1172221512cb8d8;7e8e9e4472228c27e5743df7fc6dce05;85960;marechal candido rondon;PR;85960;-24.54124266;-54.04567012;marechal candido rondon;PR;48be44989e4853d877c2ac366b99a008;delivered;2017-08-11 16:18:30;2017-08-14 15:55:09;2017-08-14 22:23:30;2017-08-17 21:57:30;2017-08-31 00:00:00;1;4428c8810d85a949afe441cc0d33f756;77530e9772f57a62c906e1c21538ab82;2017-08-18 15:55:09;299;18.57;1;credit_card;1;317.57;moveis_decoracao;60;2059;3;2600;69;11;11;80310;curitiba;PR;furniture_decor
b5465de2043513d45163ffec2620e4bf;c55ad9a8c04e8009e4ac169f7344a583;4332;sao paulo;SP;4332;-23.65674843;-46.64817052;sao paulo;SP;cd9ef363164449df0bf374f87fa1b1de;delivered;2017-05-22 16:29:35;2017-05-22 16:45:17;2017-05-25 06:13:19;2017-05-26 13:43:44;2017-06-13 00:00:00;1;1b0e39ec889889ea1d492603d8512bfb;e26901d5ab434ce92fd9b5c256820a4e;2017-05-26 16:45:17;32.9;9.06;1;credit_card;1;64.99;;;;;400;35;30;20;9350;maua;SP;
e2cae284d5ec8553a7c4448791bc12c0;6f5c52ea47e32b73958b0ac0f3c34e88;13500;rio claro;SP;13500;-22.39885109;-47.57008472;rio claro;SP;b1321fb5bfd83cdb2ee746991c919284;delivered;2018-05-18 06:47:11;2018-05-18 07:16:29;2018-05-21 08:42:00;2018-05-23 21:26:57;2018-06-01 00:00:00;1;134a6fc4a713a799266ebd6a4f4008d4;e9779976487b77c6d4ac45f75ec7afe9;2018-05-25 07:16:29;21.9;7.87;1;credit_card;1;29.77;esporte_lazer;47;900;1;117;16;14;16;11701;praia grande;SP;sports_leisure
1ad0f82c518a051d02fa87589bf164b4;4f2a148357ff98616baeec0328f95502;15900;taquaritinga;SP;15900;-21.40128004;-48.51898866;taquaritinga;SP;a74a66237984e5fbc84b4900fb3cd430;delivered;2018-06-29 10:48:01;2018-06-29 11:11:34;2018-06-29 15:16:00;2018-07-03 19:17:07;2018-07-30 00:00:00;2;91846781ef75057e134949400768e272;530ec6109d11eaaf87999465c6afee01;2018-07-03 11:11:34;134.99;23.75;1;credit_card;4;317.48;esporte_lazer;59;1732;5;1550;40;20;20;85807;cascavel;PR;sports_leisure
2b52fe2c8577aa99f7dadca0efbaafaa;af4fa1cf57ef7ad8c28fdb80f86258d0;87200;cianorte;PR;87200;-23.65987759;-52.61068602;cianorte;PR;2e3258f81be08e497abb202cef0c0303;delivered;2018-03-01 08:11:25;2018-03-01 08:48:25;2018-03-02 21:35:28;2018-03-12 23:26:38;2018-03-19 00:00:00;1;50412efecf5c67eead5f761db931771c;77530e9772f57a62c906e1c21538ab82;2018-03-07 08:29:24;299;18.57;1;credit_card;8;317.57;moveis_decoracao;58;2059;4;2500;69;11;11;80310;curitiba;PR;furniture_decor
c9d88d6e1149572be3556d7b0024c654;6d8cb81516d38c3f02c0ab80c6a9277b;88330;balneario camboriu;SC;88330;-27.00620068;-48.60940766;balneario camboriu;SC;0e1ac2cf21f589ee45dc574349228a9c;delivered;2018-01-28 16:51:58;2018-01-28 17:20:09;2018-01-30 20:53:15;2018-01-31 18:42:43;2018-02-14 00:00:00;1;ed464125465d8ab04c3615963d27395c;8378eb36b6b70c5734e83ad7b8cdc3b7;2018-02-01 17:20:09;98.8;10.11;1;credit_card;3;108.91;casa_construcao;56;904;6;700;39;7;39;88301;itajai;SC;home_construction
1ccc792b6dd0c921196d290780e11754;8f9803fd3ad8ea0dc070cd6c12552d2f;21825;rio de janeiro;RJ;21825;-22.96401985;-43.18019129;rio de janeiro;RJ;b354dae409f9d433bee051b7e1b4eb7d;delivered;2017-08-09 10:48:15;2017-08-09 11:04:07;2017-08-09 18:03:26;2017-08-17 17:52:32;2017-08-31 00:00:00;1;2c71438371b35f7ce3c2511d6b0927e7;6560211a19b47992c3666cc44a7e94c0;2017-08-15 11:04:07;29;14.1;1;credit_card;2;43.1;relogios_presentes;60;167;2;250;16;2;11;5849;sao paulo;SP;watches_gifts
5c9c054fb73a874d71499b20708a84b2;9b06a97746914ad38b875ce9a3972676;13860;aguai;SP;13860;-22.05739953;-46.96779573;aguaí;SP;4c7e4677d9f5435660f9dcb903e709fd;delivered;2017-10-18 12:26:29;2017-10-18 12:35:36;2017-10-18 20:23:25;2017-10-24 20:03:05;2017-11-09 00:00:00;2;242edc6b84c00f0d48c664a020a92c52;6cd68b3ed6d59aaa9fece558ad360c0a;2017-10-24 12:35:36;54.9;16.14;1;credit_card;6;142.08;malas_acessorios;39;131;1;500;23;45;32;31255;belo horizonte;MG;luggage_accessories
fc969cccd424bdf1a70bd6eb204c4984;11f0ece6eea1d300714d6e89b863db88;8665;suzano;SP;8665;-23.55550681;-46.31668157;suzano;SP;e05fc2bf6a17ea7abb299e131dde76fa;delivered;2017-12-06 14:07:34;2017-12-06 14:15:22;2017-12-08 21:38:42;2017-12-14 18:51:55;2017-12-26 00:00:00;1;7c1bd920dbdf22470b68bde975dd3ccf;cc419e0650a3c5ba77189a1882b7556a;2017-12-13 14:15:22;58.99;11.73;1;credit_card;2;70.72;beleza_saude;59;492;2;200;22;10;18;9015;santo andre;SP;health_beauty
0ddb903f8377694b51104823502d3c48;b22f36faecb702d1f0d08430c8559c29;46430;guanambi;BA;46430;-14.22088887;-42.78574388;guanambi;BA;c4d230f9c5f9e41364d44602902bdaa3;delivered;2017-07-16 19:30:43;2017-07-16 19:43:16;2017-07-18 13:00:13;2017-07-31 17:27:57;2017-08-16 00:00:00;1;4308439e0d80d5fe03f17ba83b57c493;59fb871bf6f4522a87ba567b42dafecf;2017-07-20 19:43:16;189.99;17.77;1;credit_card;3;207.76;beleza_saude;61;3745;6;600;16;17;17;3655;sao paulo;SP;health_beauty
ab106a7ee6bdc144f6c299da92e94a42;c5ae6572767f4a997402acb42109c3e8;33400;lagoa santa;MG;33400;-19.606176;-43.90875225;lagoa santa;MG;b7efa2aa3802e7ec91a5dd59edc36488;delivered;2018-06-05 12:18:01;2018-06-05 14:31:52;2018-06-07 11:45:00;2018-06-12 19:02:58;2018-07-18 00:00:00;1;f8b624d4e475bb8d1bddf1b65c6a64f6;b410bdd36d5db7a65dcd42b7ead933b8;2018-06-13 12:30:30;179;24.9;1;credit_card;8;203.9;utilidades_domesticas;46;323;1;2841;40;23;26;74645;goiania;GO;housewares
8dd6dbd5b96c1763204a1b708ac94dc1;f476899105eb69dd2086f61990c3ec3c;91910;porto alegre;RS;91910;-30.1013236;-51.22897937;porto alegre;RS;4fd0ae446e2a80905f26ec0cf87f10e5;delivered;2018-03-24 20:18:27;2018-03-24 20:30:28;2018-03-27 14:57:56;2018-04-13 20:48:22;2018-04-19 00:00:00;1;8f83335d6508c667813ff14dc437bc81;058fd0aa2bfdb2274e05e1ae971dabb6;2018-03-29 20:30:28;139;15.85;1;credit_card;4;154.85;perfumaria;33;340;1;563;20;12;14;9020;santo andre;SP;perfumery
98acca17d32ae965f9228c2ae9f71f83;1b64d9c10112e19b2d6ab93d0350f706;4080;sao paulo;SP;4080;-23.6076116;-46.66337449;são paulo;SP;2cb5d5cb410ad0b66df87bacd021c021;delivered;2017-07-24 18:25:32;2017-07-24 18:35:22;2017-07-26 19:13:52;2017-07-27 16:56:12;2017-08-11 00:00:00;1;0df2a7a1ee25a81b032358dbb083319b;63b464dbf392c7b80d12d932fa7cafed;2017-08-04 18:35:22;169;14.79;1;credit_card;4;183.79;moveis_decoracao;42;1931;3;3800;70;4;55;2034;sao paulo;SP;furniture_decor
6c0884dc74447fe375a964ce086d614a;855a147916da11bb885117dcc272c9c1;86050;londrina;PR;86050;-23.32988259;-51.1774554;londrina;PR;bdaa94a07026daf1f4f152151b223588;delivered;2017-10-09 06:44:51;2017-10-09 07:20:15;2017-10-09 20:14:03;2017-10-24 18:53:51;2017-11-03 00:00:00;1;ee406bf28024d97771c4b1e8b7e8e219;7a67c85e85bb2ce8582c35f2203ad736;2017-10-16 08:20:15;149.99;18.3;1;credit_card;5;168.29;cool_stuff;54;629;1;1050;36;24;22;3426;sao paulo;SP;cool_stuff
c14f672b74a8f1ef6b891397505488c0;ce6160651998b40db0a0f3b9d69f7f3d;9230;santo andre;SP;9230;-23.62500813;-46.52033179;santo andre;SP;252882b94e763c5eea42ea50f749cfa0;delivered;2017-12-05 07:43:18;2017-12-05 10:50:49;2017-12-05 22:57:09;2017-12-07 19:33:34;2017-12-21 00:00:00;1;fabff014f52a6bfb8d46666506ef416b;080199a181c46c657dc5aa235411be3b;2017-12-11 10:50:49;134.49;9.14;1;credit_card;10;143.63;automotivo;56;1498;2;550;21;18;13;6097;osasco;SP;auto
1c8128cc073f8a70e41ea25abcd96e50;83915016a26b0ca42e3caf1070664d1f;12422;pindamonhangaba;SP;12422;-22.94074435;-45.47523262;pindamonhangaba;SP;6f814df1f550b59cabbed26b26a96e69;delivered;2018-05-02 14:43:04;2018-05-02 15:00:18;2018-05-08 11:48:00;2018-05-16 12:41:00;2018-05-28 00:00:00;1;807d58831eeb7c3d2d80b696d679ff8f;c7a0a13cbcf29d5ce51c8f80afdc0b89;2018-05-09 15:00:18;18.99;18.23;1;credit_card;1;37.22;fashion_bolsas_e_acessorios;13;146;1;150;20;20;20;89170;laurentino;SC;fashion_bags_accessories
95228884d0d122f9a8ebc5750a97040f;705a9cfeebdbeb15d9464592d9e97fec;31250;belo horizonte;MG;31250;-19.88683754;-43.96027881;belo horizonte;MG;7bc45317580df2c811c370ec4b6196da;delivered;2018-05-07 23:15:19;2018-05-07 23:32:46;2018-05-08 11:27:00;2018-05-16 22:23:24;2018-05-29 00:00:00;1;2367943ffa6af39caabaf4f8f90e0d3a;77530e9772f57a62c906e1c21538ab82;2018-05-10 23:31:18;49;17.06;1;credit_card;4;66.06;moveis_decoracao;58;2128;2;350;69;11;11;80310;curitiba;PR;furniture_decor
219d016b257f7847b1490eb159c79036;cfb1ca16da5d5fa11e2135a30bf84e99;15775;santa fe do sul;SP;15775;-20.20805971;-50.92782392;santa fe do sul;SP;bdf132cfee5c1e0674b5b27eaf076f71;delivered;2017-11-24 19:55:06;2017-11-24 23:12:46;2017-11-29 22:24:45;2017-12-07 19:03:11;2017-12-14 00:00:00;1;f5a9be6a5b9fbbd35e67c6883914c1ab;17e34d8224d27a541263c4c64b11a56b;2017-11-29 23:12:46;131.35;13.94;1;credit_card;6;145.29;perfumaria;46;1045;1;450;22;16;16;14085;riberao preto;SP;perfumery
0736dbed7c1272024a471ffb68594b80;77f34ca3e12f5832d6c2119ee5dd4e20;40270;salvador;BA;40270;-12.96893601;-38.48757673;salvador;BA;f458559864ac9afab802d3a109c430b7;delivered;2017-12-16 16:35:44;2017-12-16 16:53:41;2017-12-18 19:42:36;2017-12-30 13:57:01;2018-01-16 00:00:00;1;fcf41b0fb1a95c8f66330d698d55a532;850f4f8af5ea87287ac68de36e29107f;2017-12-21 16:53:41;79;17.12;1;credit_card;4;96.12;relogios_presentes;24;993;3;250;20;16;12;4367;sao paulo;SP;watches_gifts
c22bd57c8f9d1cccc8084b844f125ec6;bf5ba9d51656951d04271bc91ee61a7c;40040;salvador;BA;40040;-12.9787134;-38.5096798;salvador;BA;705eccb4d371ea1443a991787d36b59c;delivered;2017-12-22 17:16:42;2017-12-22 18:03:04;2017-12-27 20:48:43;2018-01-17 16:36:45;2018-01-26 00:00:00;1;555605f730aad3262ccaeec528f65766;1987cd4be10fe09ee50454f9c354d1c6;2018-01-02 18:03:04;39.9;16.79;1;credit_card;6;65.47;pet_shop;59;814;1;217;17;11;13;37570;ouro fino;MG;pet_shop
41397863e4d52c8b25203f276d95cce4;20e972a041373d571b391a3947b042f8;13211;jundiai;SP;13211;-23.18251307;-46.91562357;jundiaí;SP;832079e71d5ee058d10e1ee1abe0e0f9;delivered;2017-08-04 14:27:42;2017-08-04 14:43:24;2017-08-12 16:48:02;2017-08-17 16:22:00;2017-08-29 00:00:00;1;071f9a2b7591f2e8a2a59a50ecc5a297;1d8dbc4f32378d715c717c1c1fc57bae;2017-08-11 14:43:24;139;14.7;1;credit_card;4;153.7;bebes;59;224;2;7150;75;15;50;86706;arapongas;PR;baby
9da937979e16df1ecf0215a234ec8786;25ab57bc306cd6ac4dff5c827bef1c86;39402;montes claros;MG;39402;-16.742304;-43.845543;montes claros;MG;8fe9a4962c46faa2c658095c6f74acf8;delivered;2018-02-27 18:48:35;2018-02-27 19:09:09;2018-03-01 00:05:49;2018-03-12 11:46:48;2018-03-22 00:00:00;1;b756577e274d3a4793fc27209d7072db;11bfa66332777660bd0640ee84d47006;2018-03-05 19:09:09;10.99;15.1;1;credit_card;1;26.09;beleza_saude;57;1502;1;200;16;4;16;14085;ribeirao preto;SP;health_beauty
2c3d6d3172a4df1dba737f827dc503ec;c6191874019c0cb3ff510f571bfe6ae0;38300;ituiutaba;MG;38300;-18.97591294;-49.45746144;ituiutaba;MG;c2a8cb0a8bf007dbb36ed1c3bda6aeae;delivered;2017-06-30 08:50:38;2017-07-01 04:43:24;2017-07-04 17:15:51;2017-07-07 18:58:44;2017-07-24 00:00:00;1;4b5b5541f871f879ee44aa461968e90b;2138ccb85b11a4ec1e37afbd1c8eda1f;2017-07-06 04:43:24;32.99;15.1;1;boleto;1;48.09;telefonia_fixa;42;309;3;100;19;3;11;8250;sao paulo;SP;fixed_telephony
b72250b3fe9705bd075b55d6d0c0ff85;a4cf1b712d67ebba4ec2f4136458ed2d;18170;piedade;SP;18170;-23.70809625;-47.42039903;piedade;SP;c33d4d6f164d581e80ca8b8b11bf45ae;delivered;2018-06-17 13:26:47;2018-06-18 12:02:09;2018-06-19 15:37:00;2018-06-21 22:41:50;2018-07-12 00:00:00;1;2cb04e10eeaa0cc28bb0b7db018c9056;128f9bfbe4c7d5185033914b1de3d39a;2018-06-22 12:02:09;91.9;14.95;1;boleto;1;106.85;beleza_saude;33;1093;1;1350;27;27;22;12940;atibaia;SP;health_beauty
5f72cc875d166f261f0469ab1b52c4ad;cfc25323ffc015b5667c20d910b720e1;18070;sorocaba;SP;18070;-23.47750558;-47.48627293;sorocaba;SP;582e0dbdbf89bc46dbcc5c34ff60745a;delivered;2018-03-25 18:29:15;2018-03-27 04:10:21;2018-03-27 20:03:35;2018-03-29 14:04:29;2018-04-06 00:00:00;1;7ce94ab189134e2d3c05f496d635419c;8b321bb669392f5163d04c59e235e066;2018-04-02 04:10:21;13.65;7.39;1;boleto;1;21.04;eletronicos;39;400;1;200;25;7;16;1212;sao paulo;SP;electronics
b170a6605f3743032f38d8a86c416181;27d766a27b895657f61a7250765c1239;5049;sao paulo;SP;5049;-23.52215532;-46.70046081;sao paulo;SP;8709d432916bb32dfc76488bde2bd31b;delivered;2018-08-03 20:08:42;2018-08-03 20:23:57;2018-08-04 09:11:00;2018-08-07 14:14:41;2018-08-13 00:00:00;1;ca078ba5884f07fd8e2ec7f7b13556f1;2a84855fd20af891be03bc5924d2b453;2018-08-07 20:23:57;49.9;15.45;1;credit_card;1;65.35;moveis_cozinha_area_de_servico_jantar_e_jardim;60;356;1;4400;27;27;37;30111;belo horizonte;MG;kitchen_dining_laundry_garden_furniture
28d348bde67f80e5b6427e06648e0d59;7b7dbb489c3afb099c5858c592da7daf;71680;brasilia;DF;71680;-15.860601;-47.83529475;brasília;DF;a48abf79f4b815add190fb96a34c058d;delivered;2017-02-06 15:59:04;2017-02-06 16:10:20;2017-02-07 08:34:55;2017-02-14 14:12:05;2017-03-13 00:00:00;1;f9eb3d4735a873ed48d15dea16183664;6338ea67c41078a46ad99cc009654956;2017-02-10 15:59:04;109.9;24.97;1;credit_card;2;134.87;automotivo;60;3849;1;1100;24;18;18;95170;farroupilha;RS;auto
ca31d18d41f96c51b9b1835df0370805;62f3c55daad1401d7edd3f838fc49013;52041;recife;PE;52041;-8.035974147;-34.89649445;recife;PE;8a004a62306c4b5b0a7618f51158404e;delivered;2018-04-07 08:45:54;2018-04-07 09:08:09;2018-04-09 20:11:52;2018-04-24 01:11:58;2018-05-15 00:00:00;1;bee2e070c39f3dd2f6883a17a5f0da45;4e922959ae960d389249c378d1c939f5;2018-04-17 09:08:09;180;35.3;1;credit_card;1;215.3;informatica_acessorios;53;871;4;175;20;20;20;12327;jacarei;SP;computers_accessories
